id,title,image,category,description,location,presentation,reservation,prix
5224317,ZEPHYR SPA DE PLÉNITUDE,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC9icC1ob3Jpem9uLXNwYS0xMDItMi5qcGc=/image.jpg,CENTRE DE BIEN ÊTRE,, Baillargues,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/tous-les-loisirs-et-activites/zephyr-spa-de-plenitude-baillargues-fr-5224317/,,60 €
4191991,SALAGOU EN SCENE,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC9BRkZJQ0hFLTIwMjQtMi5wbmc=/image.jpg,SALLE DE CONCERT,, Clermont-l'Hérault,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/tous-les-loisirs-et-activites/salagou-en-scene-clermont-lherault-fr-4191991/,,
3834702,ODEON THÉÂTRE  MONTPELLIER,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC9GYWNhZGUtT2Rlb24uanBn/image.jpg,AUDITORIUM,, Pérols,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/tous-les-loisirs-et-activites/odeon-theatre-montpellier-perols-fr-3834702/,,
3835410,ESPACE DOMINIQUE BAGOUET,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC9lc3BhY2UtZG9taW5pcXVlLWJhZ291ZXQtbWFyaWVoLS0yLS5qcGc=/image.jpg,"MUSÉES, CENTRES D'INTERPRÉTATION ET COLLECTIONS",, Montpellier,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/patrimoine-et-musees/tout-le-patrimoine-musees-monuments/espace-dominique-bagouet-montpellier-fr-3835410/,,Gratuit
4308410,SENSATION AILE MASSAGES BY CECILE,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC8yMDI0MDEzMC0xMTIyNDUuanBn/image.jpg,CENTRE DE BIEN ÊTRE,, Lattes,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/tous-les-loisirs-et-activites/sensation-aile-massages-by-cecile-lattes-fr-4308410/,,
4270882,SPA BELAROÏA,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC8tMTZBMTYyOC1ob3RlbC1iZWxsYXJvaWEtYmQuanBn/image.jpg,CENTRE DE BIEN ÊTRE,, Montpellier,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/tous-les-loisirs-et-activites/spa-belaroia-montpellier-fr-4270882/,,
3835414,IBIS MONTPELLIER CENTRE - LOCATION DE SALLES,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC9zYWxsZS1kZS1zbWluYWlyZS1ob3RlbC1pYmlzLW1vbnRwZWxsaWVyLWNlbnRyZS1wb2x5Z29uZTQuanBn/image.jpg,SALLE DE CONFÉRENCE,, Montpellier,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/tous-les-loisirs-et-activites/ibis-montpellier-centre-location-de-salles-montpellier-fr-3835414/,,
3834951,THEATRE JEAN-CLAUDE CARRIERE,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC9USEVBVFJFSkVBTkNMQVVERUNBUlJJRVJFLU9UTS0xLkpQRy5qcGc=/image.jpg,THÉÂTRE,, Montpellier,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/tous-les-loisirs-et-activites/theatre-jean-claude-carriere-montpellier-fr-3834951/,,
3834853,TANG'HERAULT MONTPELLIER,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC9DYXJ0ZS10YW5nLWhlcmF1bHQtLTItLTEuanBn/image.jpg,DANSE TANGO ARGENTIN,, Montpellier,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/tous-les-loisirs-et-activites/tangherault-montpellier-montpellier-fr-3834853/,,
3835099,LES ROCHERS DE MAGUELONE – PARC DE LOISIRS NATURE,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC9EZXNpZ24tc2Fucy10aXRyZS0tMi0tNy5wbmc=/image.jpg,ESCAPE GAME,, Villeneuve-lès-Maguelone,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/tous-les-loisirs-et-activites/les-rochers-de-maguelone-parc-de-loisirs-nature-villeneuve-les-maguelone-fr-3835099/,,
3911817,SPELEOPARK - GROTTE DE CLAMOUSE,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC9ncm90dGVkZWNsYW1vdXNlLXBoaWxpcHBlY3JvY2hldC5KUEc=/image.jpg,VIA FERRATA,, Saint-Jean-de-Fos,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/tous-les-loisirs-et-activites/speleopark-grotte-de-clamouse-saint-jean-de-fos-fr-3911817/,,
3911795,RIVAGE 34,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC9waG90by1iYXNlLmpwZw==/image.jpg,BATEAU,, La Grande-Motte,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/tous-les-loisirs-et-activites/rivage-34-la-grande-motte-fr-3911795/,,
3834883,BOIS DE MONTMAUR,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC9Cb2lzLWRlLU1vbnRtYXVyLS0tdmlsbGUtZGUtTW9udHBlbGxpZXIyLmpwZw==/image.jpg,"JARDINS, PARCS ET ARBORETUMS",, Montpellier,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/patrimoine-et-musees/tout-le-patrimoine-musees-monuments/bois-de-montmaur-montpellier-fr-3834883/,,
4738524,LE DOMAINE DES BOUSCAILLOUS,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC9Eb21haW5lLUJvdXNjYWlsbG91cy0tMi0uanBn/image.jpg,SALLE DE CONFÉRENCE,, Castelnau-Pégayrols,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/tous-les-loisirs-et-activites/le-domaine-des-bouscaillous-castelnau-pegayrols-fr-4738524/,,
3834808,MUSEE ET CONSERVATOIRE D'ANATOMIE,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC9EZWxtYXMtT3JmaWxhLVJvdXZpZXJlLU9ULU1vbnRwZWxsaWVyLUotTW95bmllci0wMi0yLmpwZw==/image.jpg,"MUSÉES, CENTRES D'INTERPRÉTATION ET COLLECTIONS",, Montpellier,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/patrimoine-et-musees/tout-le-patrimoine-musees-monuments/musee-et-conservatoire-danatomie-montpellier-fr-3834808/,,
3911810,CHATEAU DU POUGET - LOCATION DE SALLES,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC9FdmVuZW1lbnQtUG91Z2V0LTUwMHgzMDAuanBn/image.jpg,SALLE DE RÉCEPTION,, Saint-Christol,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/tous-les-loisirs-et-activites/chateau-du-pouget-location-de-salles-saint-christol-fr-3911810/,,
3911847,MUSEE DE L'ABBAYE DE GELLONE,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC8xLS0xLS03LmpwZw==/image.jpg,"MUSÉES, CENTRES D'INTERPRÉTATION ET COLLECTIONS",, Saint-Guilhem-le-Désert,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/patrimoine-et-musees/tout-le-patrimoine-musees-monuments/musee-de-labbaye-de-gellone-saint-guilhem-le-desert-fr-3911847/,,Gratuit
3834702,ODEON THÉÂTRE  MONTPELLIER,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC9GYWNhZGUtT2Rlb24uanBn/image.jpg,AUDITORIUM,, Pérols,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/tous-les-loisirs-et-activites/odeon-theatre-montpellier-perols-fr-3834702/,,
3835343,ROCKSTORE,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC9Sb2Nrc3RvcmUtVmlsbGUtZGUtTW9udHBlbGxpZXItMDEuanBn/image.jpg,SALLE DE CONCERT,, Montpellier,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/tous-les-loisirs-et-activites/rockstore-montpellier-fr-3835343/,,
3834933,LE PETIT TRAIN DE MONTPELLIER,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC8yMDE5LS0tUGxhY2UtZGUtbGEtQ29tZWRpZS0wMDMtLU9jZWFuZS1TaW5vcXVldC5qcGc=/image.jpg,PETIT TRAIN,, Montpellier,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/tous-les-loisirs-et-activites/le-petit-train-de-montpellier-montpellier-fr-3834933/,,6 €
3834749,DOMAINE DU GRAND PUY - SALLES DE  RÉCEPTION,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC9zYWxsZS1zZW1haW5haXJlLTIuSlBH/image.jpg,SALLE DE CONFÉRENCE,, Montpellier,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/tous-les-loisirs-et-activites/domaine-du-grand-puy-salles-de-reception-montpellier-fr-3834749/,,
4003160,PARCELLE473,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC9QQVJDRUxMRS00NzMtLU0uSEVTUy1PVEMzTS0tMTItLmpwZw==/image.jpg,"MUSÉES, CENTRES D'INTERPRÉTATION ET COLLECTIONS",, Montpellier,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/patrimoine-et-musees/tout-le-patrimoine-musees-monuments/parcelle473-montpellier-fr-4003160/,,9 €
3834760,LE SITE NATUREL PROTÉGÉ DES SALINES DE VILLENEUVE,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC9WaWxsZW5ldXZlLWxlcy1NYWd1ZWxvbmUtT1RDTU1NLUFDLUJyb3NzYXJkLTA5LkpQRw==/image.jpg,LITTORAL ESPACES NATURELS,, Villeneuve-lès-Maguelone,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/parcs-et-jardins/le-site-naturel-protege-des-salines-de-villeneuve-villeneuve-les-maguelone-fr-3834760/,,Gratuit
3835190,MONTPELLIER HANDBALL - MHB,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC8yMDIwMDkyNi1DSEFSVFJFUy0tUEFUUklDSUFTUE9SVC0tMjE4LS1MRU5ORS5KUEc=/image.jpg,HANDBALL,, Montpellier,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/tous-les-loisirs-et-activites/montpellier-handball-mhb-montpellier-fr-3835190/,,
3835153,CHASSE AU TRÉSOR : IL FAUT SAUVER MAMIE LOUCHE,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC8zLTEtTUFNSUVMT1VDSEUtT1RNLTEtMi5qcGc=/image.jpg,ACTIVITÉS CULTURELLES,, Montpellier,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/tous-les-loisirs-et-activites/chasse-au-tresor-il-faut-sauver-mamie-louche-montpellier-fr-3835153/,,
3835340,THÉÂTRE DES 13 VENTS - CENTRE DRAMATIQUE NATIONAL MONTPELLIER,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC9BbGFpblNjaGVyZXItUHJlc1Byb2cxM1ZlbnRzLTIwMjIwOTE2LTAwMS13ZWIuanBn/image.jpg,AUDITORIUM,, Montpellier,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/tous-les-loisirs-et-activites/theatre-des-13-vents-centre-dramatique-national-montpellier-montpellier-fr-3835340/,,
3835043,GOOLFY MINI GOLF INDOOR,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC8wWDNBMTA0Ni5qcGc=/image.jpg,MINI GOLF,, Montpellier,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/tous-les-loisirs-et-activites/goolfy-mini-golf-indoor-montpellier-fr-3835043/,,10 €
3911856,SEAQUARIUM INSTITUT MARIN,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC9hcXVhcml1bTEuanBn/image.jpg,AQUARIUM - VIVARIUM,, Le Grau-du-Roi,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/tous-les-loisirs-et-activites/seaquarium-institut-marin-le-grau-du-roi-fr-3911856/,,
3835120,SEB ECO BIKE,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC82ZjYzNTQ1OS0yYjdkLTQ3NzEtYjU1Ny1lYTAyZjlkMjU1MDguSlBH/image.jpg,VÉLO À ASSISTANCE ÉLECTRIQUE,, Castries,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/tous-les-loisirs-et-activites/seb-eco-bike-castries-fr-3835120/,,75 €
3835389,MONTPELLIER MÉTROPOLE HOCKEY CLUB,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC81MDYtR0YuanBn/image.jpg,SPORTS DE GLACE,, Montpellier,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/tous-les-loisirs-et-activites/montpellier-metropole-hockey-club-montpellier-fr-3835389/,,
3834925,AMITIE FRANCO COLOMBIENNE DE MONTPELLIER 2,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC9TYW5zLXRpdHJlLTM1NC5qcGc=/image.jpg,ACTIVITÉS CULTURELLES,, Montpellier,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/tous-les-loisirs-et-activites/amitie-franco-colombienne-de-montpellier-2-montpellier-fr-3834925/,,
3835031,MISTER AVENTURE - CHASSES AUX TRÉSOR ET ANIMATIONS D'ENTREPRISES,https://api.cloudly.space/resize/cropratioresize/460/345/60/aHR0cHM6Ly9jZHQzNC5tZWRpYS50b3VyaW5zb2Z0LmV1L3VwbG9hZC81LXJlZHVpdC0yLS5qcGc=/image.jpg,ACTIVITÉS CULTURELLES,, Montpellier,https://www.montpellier-tourisme.fr/sejourner/loisirs-et-activites/tous-les-loisirs-et-activites/mister-aventure-chasses-aux-tresor-et-animations-dentreprises-montpellier-fr-3835031/,,
